dataset_key,dataset_name,model_key,model_name,fold,feature,mean_abs_shap,rank
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Texas,0.0030591473914682865,68
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,LastCheckupTime_5_or_more_years_ago,0.002964985091239214,69
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0029406752437353134,70
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Colorado,0.0025554087478667498,71
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Oklahoma,0.002528153592720628,72
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.002369057619944215,73
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_New_York,0.0022921639028936625,74
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Arizona,0.0020553090143948793,75
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ECigaretteUsage_Use_them_every_day,0.0016987047856673598,76
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0016450454713776708,77
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Delaware,0.0015309883747249842,78
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,RaceEthnicityCategory_Hispanic,0.001509876805357635,79
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,DifficultyDressingBathing,0.0014906555879861116,80
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Vermont,0.0014686742797493935,81
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,AgeCategory_Age_60_to_64,0.0014324708608910441,82
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Minnesota,0.0013644120190292597,83
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_California,0.0012375694932416081,84
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_District_of_Columbia,0.0011972110951319337,85
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Mississippi,0.0011924386490136385,86
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SmokerStatus_Current_smoker_now_smokes_some_days,0.001161330845206976,87
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ECigaretteUsage_Not_at_all_right_now_,0.0011530284537002444,88
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Hawaii,0.000960214005317539,89
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Florida,0.0009313491173088551,90
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Ohio,0.0008792676962912083,91
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HighRiskLastYear,0.0008540121489204466,92
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,SmokerStatus_Former_smoker,0.0007999712252058089,93
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Michigan,0.0007501252111978829,94
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Georgia,0.0007293392554856837,95
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadSkinCancer,0.0006785460282117128,96
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Alaska,0.0006545757642015815,97
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Puerto_Rico,0.0006368368049152195,98
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Idaho,0.0005749691626988351,99
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Tennessee,0.0005488445749506354,100
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Massachusetts,0.00042412668699398637,101
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Nevada,0.0003955212887376547,102
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Louisiana,0.0003742293338291347,103
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,ECigaretteUsage_Use_them_some_days,0.0003742170811165124,104
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Kentucky,0.0003737414663191885,105
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_New_Hampshire,0.0003694843908306211,106
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Wyoming,0.00033651688136160374,107
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadDiabetes_Yes_but_only_during_pregnancy_female_,0.00032778060995042324,108
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Pennsylvania,0.00031249731546267867,109
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_North_Dakota,0.00029623546288348734,110
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Nebraska,0.00028998302877880633,111
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Utah,0.0002882863627746701,112
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Kansas,0.0002658752491697669,113
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Connecticut,0.0002533421793486923,114
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Iowa,0.00023996090749278665,115
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Virginia,0.00021922560699749738,116
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Guam,0.0001756330457283184,117
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Rhode_Island,0.0001737559214234352,118
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,HadDiabetes_No_pre_diabetes_or_borderline_diabetes,0.00017276380094699562,119
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Oregon,0.0001530408044345677,120
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_Tdap,0.0001260102289961651,121
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_North_Carolina,0.0001216619712067768,122
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_New_Mexico,0.00011117161920992658,123
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Missouri,9.807537571759894e-05,124
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_West_Virginia,7.559002551715821e-05,125
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Alabama,7.363723852904513e-05,126
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Wisconsin,6.726202263962477e-05,127
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Montana,5.4720352636650205e-05,128
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Arkansas,0.0,129
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Indiana,0.0,130
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,1,State_Virgin_Islands,0.0,131
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadAngina,0.7109400033950806,1
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,ChestScan,0.29964566230773926,2
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,Sex,0.2799527645111084,3
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RemovedTeeth_None_of_them,0.18561042845249176,4
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_18_to_24,0.1318778395652771,5
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,GeneralHealth_Very_good,0.13015925884246826,6
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadStroke,0.12779702246189117,7
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_80_or_older,0.10830143094062805,8
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,GeneralHealth_Excellent,0.09756948798894882,9
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadDiabetes_Yes,0.09707783907651901,10
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,SmokerStatus_Never_smoked,0.08834666013717651,11
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_30_to_34,0.08742363005876541,12
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,DifficultyWalking,0.08643161505460739,13
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadArthritis,0.06821806728839874,14
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,LastCheckupTime_Within_past_year_anytime_less_than_12_months_ago_,0.06519555300474167,15
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_75_to_79,0.06518872827291489,16
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RemovedTeeth_1_to_5,0.06366737186908722,17
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_35_to_39,0.06343183666467667,18
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadCOPD,0.06122387945652008,19
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_40_to_44,0.061123598366975784,20
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_25_to_29,0.05673773214221001,21
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,SleepHours,0.05645930394530296,22
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AlcoholDrinkers,0.04711653292179108,23
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_70_to_74,0.04640887677669525,24
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,GeneralHealth_Fair,0.04415609687566757,25
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,TetanusLast10Tdap_No_did_not_receive_any_tetanus_shot_in_the_past_10_years,0.043255358934402466,26
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,PhysicalHealthDays,0.0392618291079998,27
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,MentalHealthDays,0.03249374032020569,28
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadDiabetes_No,0.03226996213197708,29
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,BMI,0.03161001577973366,30
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,DeafOrHardOfHearing,0.029178133234381676,31
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadKidneyDisease,0.0288972407579422,32
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_45_to_49,0.028490707278251648,33
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,TetanusLast10Tdap_Yes_received_Tdap,0.0278566125780344,34
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HIVTesting,0.026475077494978905,35
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,WeightInKilograms,0.02358555793762207,36
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,GeneralHealth_Poor,0.023222895339131355,37
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RemovedTeeth_All,0.02087162248790264,38
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,BlindOrVisionDifficulty,0.0207254346460104,39
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,CovidPos_Tested_positive_using_home_test_without_a_health_professional,0.020683985203504562,40
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_50_to_54,0.019975358620285988,41
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RaceEthnicityCategory_Black_only_Non_Hispanic,0.019202446565032005,42
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HeightInMeters,0.018204262480139732,43
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,PhysicalActivities,0.01509343832731247,44
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,SmokerStatus_Current_smoker_now_smokes_every_day,0.014385083690285683,45
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,CovidPos_No,0.014037386514246464,46
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,GeneralHealth_Good,0.012743647210299969,47
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,PneumoVaxEver,0.009299393743276596,48
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadDepressiveDisorder,0.007625749800354242,49
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_65_to_69,0.007602469529956579,50
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,FluVaxLast12,0.006875596474856138,51
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadAsthma,0.006689201109111309,52
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,DifficultyConcentrating,0.006520071532577276,53
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.005892748013138771,54
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0046251630410552025,55
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_55_to_59,0.00450949976220727,56
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_New_York,0.0045018927194178104,57
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_New_Jersey,0.004015667829662561,58
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_South_Dakota,0.003714626654982567,59
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Washington,0.003508731722831726,60
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Hawaii,0.003184295492246747,61
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Maine,0.0027130483649671078,62
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Colorado,0.002683322411030531,63
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Maryland,0.00232459744438529,64
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Minnesota,0.002292323624715209,65
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RemovedTeeth_6_or_more_but_not_all,0.0021581181790679693,66
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,AgeCategory_Age_60_to_64,0.0020237844437360764,67
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,DifficultyErrands,0.0019754243548959494,68
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Delaware,0.001959341811016202,69
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HadSkinCancer,0.0019421940669417381,70
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,LastCheckupTime_5_or_more_years_ago,0.0018073167884722352,71
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Ohio,0.0017826489638537169,72
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RaceEthnicityCategory_White_only_Non_Hispanic,0.001746432390064001,73
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,SmokerStatus_Current_smoker_now_smokes_some_days,0.001743283704854548,74
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_North_Dakota,0.001616949331946671,75
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,ECigaretteUsage_Not_at_all_right_now_,0.001585965626873076,76
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Kansas,0.0015498639550060034,77
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,SmokerStatus_Former_smoker,0.0015323632396757603,78
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Puerto_Rico,0.001524281338788569,79
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RaceEthnicityCategory_Hispanic,0.0015056919073686004,80
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0014848306309431791,81
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Florida,0.0014419072540476918,82
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0013964814133942127,83
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,ECigaretteUsage_Use_them_some_days,0.0013489408884197474,84
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Illinois,0.0012368235038593411,85
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,HighRiskLastYear,0.001215965487062931,86
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Texas,0.0012065317714586854,87
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,2,State_Virginia,0.0011220284504815936,88
